inn_bat,name,mnum,rs,four,six,out,bowf,inn_bow,rc,balb,wkt,season,type,date,city,teams,team_nm,pts_for_thrty,pts_for_fifty,pts_for_hundy,pts_for_ducky,pts_for_3w,pts_for_4w,pts_for_5w,bow_econ,pts_for_bow_econ,bat_pts,bow_pts,pts_crickpe
1,KD Karthik,20,0.0,0.0,0.0,1.0,1.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
1,HV Patel,20,6.0,0.0,1.0,1.0,4.0,2.0,29.0,24.0,1.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,0,0,0,7.25,0.0,8.0,25.0,33.0
1,GJ Maxwell,20,24.0,0.0,3.0,1.0,14.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,0,0,0,,0.0,30.0,0.0,30.0
1,F du Plessis,20,22.0,3.0,1.0,1.0,16.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,0,0,0,,0.0,27.0,0.0,27.0
1,Vijaykumar Vyshak,20,,,,,,2.0,20.0,24.0,3.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,4,0,0,5.0,0.5,0.0,79.5,79.5
1,WD Parnell,20,,,,,,2.0,28.0,24.0,1.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,0,0,0,7.0,0.0,0.0,25.0,25.0
2,PP Shaw,20,0.0,0.0,0.0,1.0,2.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
2,MR Marsh,20,0.0,0.0,0.0,1.0,4.0,1.0,18.0,12.0,2.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,-2,0,0,0,9.0,0.0,-2.0,50.0,48.0
2,MK Pandey,20,50.0,5.0,1.0,1.0,38.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,4,8,0,0,0,0,0,,0.0,69.0,0.0,69.0
2,Lalit Yadav,20,4.0,0.0,0.0,1.0,7.0,1.0,28.0,24.0,1.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,7.0,0.0,4.0,25.0,29.0
2,Kuldeep Yadav,20,7.0,1.0,0.0,0.0,6.0,1.0,23.0,24.0,2.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,5.75,0.5,8.0,50.5,58.5
2,DA Warner,20,19.0,4.0,0.0,1.0,13.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,,0.0,23.0,0.0,23.0
2,Aman Hakim Khan,20,18.0,1.0,1.0,1.0,10.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,,0.0,21.0,0.0,21.0
2,Abishek Porel,20,5.0,0.0,0.0,1.0,8.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,,0.0,5.0,0.0,5.0
2,Mustafizur Rahman,20,,,,,,1.0,41.0,18.0,0.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,13.666666666666666,0.0,0.0,0.0,0.0
2,AR Patel,20,21.0,3.0,0.0,1.0,14.0,1.0,25.0,18.0,1.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,8.333333333333334,0.0,24.0,25.0,49.0
2,YV Dhull,20,1.0,0.0,0.0,1.0,4.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,,0.0,1.0,0.0,1.0
2,A Nortje,20,23.0,4.0,0.0,0.0,14.0,1.0,28.0,24.0,0.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,7.0,0.0,27.0,0.0,27.0
1,A Badoni,21,5.0,0.0,0.0,0.0,6.0,,,,,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,0,0,0,0,0,0,0,,0.0,5.0,0.0,5.0
1,DJ Hooda,21,2.0,0.0,0.0,1.0,3.0,,,,,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,0,0,0,0,0,0,0,,0.0,2.0,0.0,2.0
1,K Gowtham,21,1.0,0.0,0.0,1.0,2.0,2.0,30.0,24.0,1.0,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,0,0,0,0,0,0,0,7.5,0.0,1.0,25.0,26.0
1,KH Pandya,21,18.0,2.0,0.0,1.0,16.0,2.0,32.0,18.0,1.0,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,0,0,0,0,0,0,0,10.666666666666666,0.0,20.0,25.0,45.0
1,KL Rahul,21,74.0,8.0,1.0,1.0,56.0,,,,,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,4,8,0,0,0,0,0,,0.0,96.0,0.0,96.0
1,KR Mayers,21,29.0,1.0,3.0,1.0,23.0,,,,,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,0,0,0,0,0,0,0,,0.0,36.0,0.0,36.0
1,MP Stoinis,21,15.0,0.0,2.0,1.0,11.0,,,,,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,0,0,0,0,0,0,0,,0.0,19.0,0.0,19.0
1,N Pooran,21,0.0,0.0,0.0,1.0,1.0,,,,,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
1,Ravi Bishnoi,21,3.0,0.0,0.0,0.0,1.0,2.0,17.0,15.0,2.0,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,0,0,0,0,0,0,0,6.8,0.0,3.0,50.0,53.0
1,Yudhvir Singh,21,0.0,0.0,0.0,1.0,1.0,2.0,19.0,18.0,2.0,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,0,0,0,-2,0,0,0,6.333333333333333,0.0,-2.0,50.0,48.0
1,Avesh Khan,21,,,,,,2.0,23.0,18.0,0.0,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,0,0,0,0,0,0,0,7.666666666666667,0.0,0.0,0.0,0.0
1,MA Wood,21,,,,,,2.0,33.0,24.0,2.0,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,0,0,0,0,0,0,0,8.25,0.0,0.0,50.0,50.0
2,Arshdeep Singh,21,,,,,,1.0,21.0,18.0,1.0,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Punjab Kings,0,0,0,0,0,0,0,7.0,0.0,0.0,25.0,25.0
2,Sikandar Raza,21,57.0,4.0,3.0,1.0,41.0,1.0,18.0,12.0,1.0,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Punjab Kings,4,8,0,0,0,0,0,9.0,0.0,79.0,25.0,104.0
2,SM Curran,21,6.0,1.0,0.0,1.0,6.0,1.0,29.0,24.0,3.0,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Punjab Kings,0,0,0,0,4,0,0,7.25,0.0,7.0,79.0,86.0
2,P Simran Singh,21,4.0,1.0,0.0,1.0,4.0,,,,,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Punjab Kings,0,0,0,0,0,0,0,,0.0,5.0,0.0,5.0
2,Harpreet Brar,21,6.0,1.0,0.0,1.0,4.0,1.0,10.0,12.0,1.0,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Punjab Kings,0,0,0,0,0,0,0,5.0,1.0,7.0,26.0,33.0
2,M Shahrukh Khan,21,23.0,1.0,2.0,0.0,10.0,,,,,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Punjab Kings,0,0,0,0,0,0,0,,0.0,28.0,0.0,28.0
2,K Rabada,21,0.0,0.0,0.0,0.0,1.0,1.0,32.0,24.0,2.0,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Punjab Kings,0,0,0,-2,0,0,0,8.0,0.0,-2.0,50.0,48.0
2,JM Sharma,21,2.0,0.0,0.0,1.0,4.0,,,,,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Punjab Kings,0,0,0,0,0,0,0,,0.0,2.0,0.0,2.0
2,Harpreet Singh,21,22.0,3.0,0.0,1.0,22.0,,,,,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Punjab Kings,0,0,0,0,0,0,0,,0.0,25.0,0.0,25.0
2,Atharva Taide,21,0.0,0.0,0.0,1.0,3.0,,,,,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Punjab Kings,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
2,MW Short,21,34.0,5.0,1.0,1.0,22.0,1.0,10.0,12.0,0.0,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Punjab Kings,4,0,0,0,0,0,0,5.0,1.0,45.0,1.0,46.0
2,RD Chahar,21,,,,,,1.0,27.0,18.0,0.0,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Punjab Kings,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,0.0
1,AD Russell,22,21.0,3.0,1.0,0.0,11.0,2.0,17.0,6.0,0.0,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Kolkata Knight Riders,0,0,0,0,0,0,0,17.0,0.0,26.0,0.0,26.0
1,LH Ferguson,22,,,,,,2.0,19.0,10.0,1.0,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Kolkata Knight Riders,0,0,0,0,0,0,0,11.4,0.0,0.0,25.0,25.0
1,CV Varun,22,,,,,,2.0,37.0,24.0,1.0,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Kolkata Knight Riders,0,0,0,0,0,0,0,9.25,0.0,0.0,25.0,25.0
1,Suyash Sharma,22,,,,,,2.0,27.0,24.0,2.0,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Kolkata Knight Riders,0,0,0,0,0,0,0,6.75,0.0,0.0,50.0,50.0
1,VR Iyer,22,104.0,6.0,9.0,1.0,51.0,,,,,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Kolkata Knight Riders,4,8,16,0,0,0,0,,0.0,156.0,0.0,156.0
1,SP Narine,22,2.0,0.0,0.0,0.0,2.0,2.0,39.0,18.0,0.0,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Kolkata Knight Riders,0,0,0,0,0,0,0,13.0,0.0,2.0,0.0,2.0
1,UT Yadav,22,,,,,,2.0,19.0,12.0,0.0,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Kolkata Knight Riders,0,0,0,0,0,0,0,9.5,0.0,0.0,0.0,0.0
1,Rahmanullah Gurbaz,22,8.0,0.0,0.0,1.0,12.0,,,,,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Kolkata Knight Riders,0,0,0,0,0,0,0,,0.0,8.0,0.0,8.0
1,N Jagadeesan,22,0.0,0.0,0.0,1.0,5.0,,,,,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Kolkata Knight Riders,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
1,RK Singh,22,18.0,2.0,0.0,1.0,18.0,,,,,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Kolkata Knight Riders,0,0,0,0,0,0,0,,0.0,20.0,0.0,20.0
1,N Rana,22,5.0,0.0,0.0,1.0,10.0,,,,,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Kolkata Knight Riders,0,0,0,0,0,0,0,,0.0,5.0,0.0,5.0
1,SN Thakur,22,13.0,1.0,0.0,1.0,11.0,2.0,24.0,12.0,1.0,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Kolkata Knight Riders,0,0,0,0,0,0,0,12.0,0.0,14.0,25.0,39.0
2,RP Meredith,22,,,,,,1.0,40.0,24.0,1.0,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Mumbai Indians,0,0,0,0,0,0,0,10.0,0.0,0.0,25.0,25.0
2,PP Chawla,22,,,,,,1.0,19.0,24.0,1.0,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Mumbai Indians,0,0,0,0,0,0,0,4.75,0.0,0.0,25.0,25.0
2,HR Shokeen,22,,,,,,1.0,33.0,24.0,2.0,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Mumbai Indians,0,0,0,0,0,0,0,8.25,0.0,0.0,50.0,50.0
2,D Jansen,22,,,,,,1.0,49.0,24.0,1.0,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Mumbai Indians,0,0,0,0,0,0,0,12.25,0.0,0.0,25.0,25.0
2,Arjun Tendulkar,22,,,,,,1.0,16.0,12.0,0.0,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Mumbai Indians,0,0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0
2,TH David,22,24.0,1.0,2.0,0.0,13.0,,,,,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Mumbai Indians,0,0,0,0,0,0,0,,0.0,29.0,0.0,29.0
2,SA Yadav,22,43.0,4.0,3.0,1.0,25.0,,,,,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Mumbai Indians,4,0,0,0,0,0,0,,0.0,57.0,0.0,57.0
2,N Wadhera,22,6.0,1.0,0.0,1.0,4.0,,,,,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Mumbai Indians,0,0,0,0,0,0,0,,0.0,7.0,0.0,7.0
2,Ishan Kishan,22,58.0,5.0,5.0,1.0,25.0,,,,,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Mumbai Indians,4,8,0,0,0,0,0,,0.0,85.0,0.0,85.0
2,C Green,22,1.0,0.0,0.0,0.0,1.0,1.0,14.0,12.0,1.0,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Mumbai Indians,0,0,0,0,0,0,0,7.0,0.0,1.0,25.0,26.0
2,Tilak Varma,22,30.0,3.0,1.0,1.0,25.0,,,,,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Mumbai Indians,4,0,0,0,0,0,0,,0.0,39.0,0.0,39.0
2,RG Sharma,22,20.0,1.0,2.0,1.0,13.0,,,,,2023,T20,2023_04_16,Mumbai,Kolkata Knight Riders_v_Mumbai Indians,Mumbai Indians,0,0,0,0,0,0,0,,0.0,25.0,0.0,25.0
1,A Manohar,23,27.0,0.0,3.0,1.0,13.0,,,,,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Gujarat Titans,0,0,0,0,0,0,0,,0.0,33.0,0.0,33.0
1,B Sai Sudharsan,23,20.0,2.0,0.0,0.0,19.0,,,,,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Gujarat Titans,0,0,0,0,0,0,0,,0.0,22.0,0.0,22.0
1,DA Miller,23,46.0,3.0,2.0,1.0,30.0,,,,,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Gujarat Titans,4,0,0,0,0,0,0,,0.0,57.0,0.0,57.0
1,HH Pandya,23,28.0,3.0,1.0,1.0,19.0,2.0,24.0,24.0,1.0,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Gujarat Titans,0,0,0,0,0,0,0,6.0,0.0,33.0,25.0,58.0
1,R Tewatia,23,1.0,0.0,0.0,0.0,1.0,,,,,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Gujarat Titans,0,0,0,0,0,0,0,,0.0,1.0,0.0,1.0
1,Rashid Khan,23,1.0,0.0,0.0,1.0,1.0,2.0,46.0,24.0,2.0,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Gujarat Titans,0,0,0,0,0,0,0,11.5,0.0,1.0,50.0,51.0
1,Shubman Gill,23,45.0,4.0,1.0,2.0,34.0,,,,,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Gujarat Titans,4,0,0,0,0,0,0,,0.0,55.0,0.0,55.0
1,WP Saha,23,4.0,1.0,0.0,1.0,3.0,,,,,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Gujarat Titans,0,0,0,0,0,0,0,,0.0,5.0,0.0,5.0
1,Noor Ahmad,23,,,,,,2.0,28.0,14.0,1.0,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Gujarat Titans,0,0,0,0,0,0,0,12.0,0.0,0.0,25.0,25.0
1,Mohammed Shami,23,,,,,,2.0,24.0,24.0,3.0,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Gujarat Titans,0,0,0,0,4,0,0,6.0,0.0,0.0,79.0,79.0
1,MM Sharma,23,,,,,,2.0,7.0,12.0,0.0,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Gujarat Titans,0,0,0,0,0,0,0,3.5,0.0,0.0,0.0,0.0
1,AS Joseph,23,,,,,,2.0,47.0,18.0,0.0,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Gujarat Titans,0,0,0,0,0,0,0,15.666666666666666,0.0,0.0,0.0,0.0
2,A Zampa,23,,,,,,1.0,32.0,24.0,2.0,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Rajasthan Royals,0,0,0,0,0,0,0,8.0,0.0,0.0,50.0,50.0
2,YBK Jaiswal,23,1.0,0.0,0.0,1.0,7.0,,,,,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Rajasthan Royals,0,0,0,0,0,0,0,,0.0,1.0,0.0,1.0
2,TA Boult,23,0.0,0.0,0.0,0.0,1.0,1.0,44.0,24.0,1.0,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Rajasthan Royals,0,0,0,-2,0,0,0,11.0,0.0,-2.0,25.0,23.0
2,R Ashwin,23,10.0,1.0,1.0,1.0,3.0,1.0,37.0,24.0,0.0,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Rajasthan Royals,0,0,0,0,0,0,0,9.25,0.0,13.0,0.0,13.0
2,SO Hetmyer,23,56.0,2.0,5.0,0.0,26.0,,,,,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Rajasthan Royals,4,8,0,0,0,0,0,,0.0,80.0,0.0,80.0
2,R Parag,23,5.0,0.0,0.0,1.0,7.0,,,,,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Rajasthan Royals,0,0,0,0,0,0,0,,0.0,5.0,0.0,5.0
2,Sandeep Sharma,23,,,,,,1.0,24.0,24.0,3.0,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Rajasthan Royals,0,0,0,0,4,0,0,6.0,0.0,0.0,79.0,79.0
2,JC Buttler,23,0.0,0.0,0.0,1.0,5.0,,,,,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Rajasthan Royals,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
2,Dhruv Jurel,23,18.0,2.0,1.0,1.0,10.0,,,,,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Rajasthan Royals,0,0,0,0,0,0,0,,0.0,22.0,0.0,22.0
2,D Padikkal,23,26.0,2.0,2.0,1.0,25.0,,,,,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Rajasthan Royals,0,0,0,0,0,0,0,,0.0,32.0,0.0,32.0
2,SV Samson,23,60.0,3.0,6.0,1.0,32.0,,,,,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Rajasthan Royals,4,8,0,0,0,0,0,,0.0,87.0,0.0,87.0
2,YS Chahal,23,,,,,,1.0,35.0,24.0,1.0,2023,T20,2023_04_16,Ahmedabad,Gujarat Titans_v_Rajasthan Royals,Rajasthan Royals,0,0,0,0,0,0,0,8.75,0.0,0.0,25.0,25.0
1,AM Rahane,24,37.0,3.0,2.0,1.0,20.0,,,,,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Chennai Super Kings,4,0,0,0,0,0,0,,0.0,48.0,0.0,48.0
1,AT Rayudu,24,14.0,1.0,1.0,1.0,6.0,,,,,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Chennai Super Kings,0,0,0,0,0,0,0,,0.0,17.0,0.0,17.0
1,DP Conway,24,83.0,6.0,6.0,1.0,45.0,,,,,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Chennai Super Kings,4,8,0,0,0,0,0,,0.0,113.0,0.0,113.0
1,MM Ali,24,19.0,0.0,2.0,0.0,7.0,2.0,13.0,6.0,1.0,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Chennai Super Kings,0,0,0,0,0,0,0,13.0,0.0,23.0,25.0,48.0
1,MS Dhoni,24,1.0,0.0,0.0,0.0,1.0,,,,,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Chennai Super Kings,0,0,0,0,0,0,0,,0.0,1.0,0.0,1.0
1,RA Jadeja,24,10.0,0.0,1.0,1.0,8.0,2.0,37.0,24.0,0.0,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Chennai Super Kings,0,0,0,0,0,0,0,9.25,0.0,12.0,0.0,12.0
1,RD Gaikwad,24,3.0,0.0,0.0,1.0,6.0,,,,,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Chennai Super Kings,0,0,0,0,0,0,0,,0.0,3.0,0.0,3.0
1,S Dube,24,52.0,2.0,5.0,1.0,27.0,,,,,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Chennai Super Kings,4,8,0,0,0,0,0,,0.0,76.0,0.0,76.0
1,M Theekshana,24,,,,,,2.0,40.0,24.0,1.0,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Chennai Super Kings,0,0,0,0,0,0,0,10.0,0.0,0.0,25.0,25.0
1,M Pathirana,24,,,,,,2.0,40.0,24.0,2.0,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Chennai Super Kings,0,0,0,0,0,0,0,10.0,0.0,0.0,50.0,50.0
1,TU Deshpande,24,,,,,,2.0,42.0,24.0,3.0,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Chennai Super Kings,0,0,0,0,4,0,0,10.5,0.0,0.0,79.0,79.0
1,Akash Singh,24,,,,,,2.0,35.0,18.0,1.0,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Chennai Super Kings,0,0,0,0,0,0,0,11.666666666666666,0.0,0.0,25.0,25.0
2,Mohammed Siraj,24,,,,,,1.0,29.0,24.0,1.0,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Royal Challengers Bangalore,0,0,0,0,0,0,0,7.25,0.0,0.0,25.0,25.0
2,HV Patel,24,,,,,,1.0,32.0,20.0,1.0,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Royal Challengers Bangalore,0,0,0,0,0,0,0,9.6,0.0,0.0,25.0,25.0
2,WD Parnell,24,2.0,0.0,0.0,1.0,5.0,1.0,48.0,24.0,1.0,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Royal Challengers Bangalore,0,0,0,0,0,0,0,12.0,0.0,2.0,25.0,27.0
2,MK Lomror,24,0.0,0.0,0.0,1.0,5.0,,,,,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Royal Challengers Bangalore,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
2,Shahbaz Ahmed,24,12.0,0.0,1.0,1.0,10.0,,,,,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Royal Challengers Bangalore,0,0,0,0,0,0,0,,0.0,14.0,0.0,14.0
2,SS Prabhudessai,24,19.0,0.0,2.0,1.0,11.0,,,,,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Royal Challengers Bangalore,0,0,0,0,0,0,0,,0.0,23.0,0.0,23.0
2,PWH de Silva,24,2.0,0.0,0.0,0.0,2.0,1.0,21.0,12.0,1.0,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Royal Challengers Bangalore,0,0,0,0,0,0,0,10.5,0.0,2.0,25.0,27.0
2,KD Karthik,24,28.0,3.0,1.0,1.0,14.0,,,,,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Royal Challengers Bangalore,0,0,0,0,0,0,0,,0.0,33.0,0.0,33.0
2,GJ Maxwell,24,76.0,3.0,8.0,1.0,36.0,1.0,27.0,16.0,1.0,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Royal Challengers Bangalore,4,8,0,0,0,0,0,10.125,0.0,107.0,25.0,132.0
2,F du Plessis,24,62.0,5.0,4.0,1.0,33.0,,,,,2023,T20,2023_04_17,Bengaluru,Chennai Super Kings_v_Royal Challengers Bangalore,Royal Challengers Bangalore,4,8,0,0,0,0,0,,0.0,87.0,0.0,87.0
