,inn,bat_tm,batnum,bat,ball,over_num,bow,runs,wkt,wkt_how,b.cnt,f.ov.powp,f.ov.midd,f.ov.deat,m.grnd,m.date,ss,m.type,m.num,m.vs,state,prevstate,tm,name,fname,battype,bowltype,bowlarm,bowlcat,bowlcat.l2,lpos
4006,1,Mumbai Indians,5,Tilak Varma,4,14,M Jansen,6,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,6,1,Mumbai Indians,Tilak Varma,Tilak Varma,LHB,RAOB,Right,Spin,off-break,
4007,1,Mumbai Indians,5,Tilak Varma,5,14,M Jansen,6,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,6,6,Mumbai Indians,Tilak Varma,Tilak Varma,LHB,RAOB,Right,Spin,off-break,
4008,1,Mumbai Indians,3,C Green,0,15,M Markande,1,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,6,Mumbai Indians,C Green,Cameron Green,RHB,RAM,Right,Pace,medium,1.0
4009,1,Mumbai Indians,5,Tilak Varma,1,15,M Markande,0,0,,0,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,1,Mumbai Indians,Tilak Varma,Tilak Varma,LHB,RAOB,Right,Spin,off-break,
4010,1,Mumbai Indians,5,Tilak Varma,2,15,M Markande,0,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,0,Mumbai Indians,Tilak Varma,Tilak Varma,LHB,RAOB,Right,Spin,off-break,
4011,1,Mumbai Indians,5,Tilak Varma,3,15,M Markande,4,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,4,0,Mumbai Indians,Tilak Varma,Tilak Varma,LHB,RAOB,Right,Spin,off-break,
4012,1,Mumbai Indians,5,Tilak Varma,4,15,M Markande,0,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,4,Mumbai Indians,Tilak Varma,Tilak Varma,LHB,RAOB,Right,Spin,off-break,
4013,1,Mumbai Indians,5,Tilak Varma,5,15,M Markande,6,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,6,0,Mumbai Indians,Tilak Varma,Tilak Varma,LHB,RAOB,Right,Spin,off-break,
4014,1,Mumbai Indians,5,Tilak Varma,6,15,M Markande,2,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,2,6,Mumbai Indians,Tilak Varma,Tilak Varma,LHB,RAOB,Right,Spin,off-break,
4015,1,Mumbai Indians,3,C Green,0,16,B Kumar,1,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,2,Mumbai Indians,C Green,Cameron Green,RHB,RAM,Right,Pace,medium,1.0
4016,1,Mumbai Indians,5,Tilak Varma,1,16,B Kumar,6,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,6,1,Mumbai Indians,Tilak Varma,Tilak Varma,LHB,RAOB,Right,Spin,off-break,
4017,1,Mumbai Indians,5,Tilak Varma,2,16,B Kumar,0,1,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,-1,6,Mumbai Indians,Tilak Varma,Tilak Varma,LHB,RAOB,Right,Spin,off-break,
4018,1,Mumbai Indians,6,TH David,3,16,B Kumar,0,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,-1,Mumbai Indians,TH David,Tim David,RHB,RAM,Right,Pace,medium,7.0
4019,1,Mumbai Indians,6,TH David,4,16,B Kumar,0,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,0,Mumbai Indians,TH David,Tim David,RHB,RAM,Right,Pace,medium,7.0
4020,1,Mumbai Indians,6,TH David,5,16,B Kumar,1,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,0,Mumbai Indians,TH David,Tim David,RHB,RAM,Right,Pace,medium,7.0
4021,1,Mumbai Indians,6,TH David,0,17,T Natarajan,1,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,1,Mumbai Indians,TH David,Tim David,RHB,RAM,Right,Pace,medium,7.0
4022,1,Mumbai Indians,3,C Green,1,17,T Natarajan,4,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,4,1,Mumbai Indians,C Green,Cameron Green,RHB,RAM,Right,Pace,medium,1.0
4023,1,Mumbai Indians,3,C Green,2,17,T Natarajan,4,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,4,4,Mumbai Indians,C Green,Cameron Green,RHB,RAM,Right,Pace,medium,1.0
4024,1,Mumbai Indians,3,C Green,3,17,T Natarajan,4,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,4,4,Mumbai Indians,C Green,Cameron Green,RHB,RAM,Right,Pace,medium,1.0
4025,1,Mumbai Indians,3,C Green,4,17,T Natarajan,6,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,6,4,Mumbai Indians,C Green,Cameron Green,RHB,RAM,Right,Pace,medium,1.0
4026,1,Mumbai Indians,3,C Green,5,17,T Natarajan,1,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,6,Mumbai Indians,C Green,Cameron Green,RHB,RAM,Right,Pace,medium,1.0
4027,1,Mumbai Indians,3,C Green,0,18,B Kumar,1,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,1,Mumbai Indians,C Green,Cameron Green,RHB,RAM,Right,Pace,medium,1.0
4028,1,Mumbai Indians,6,TH David,1,18,B Kumar,2,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,2,1,Mumbai Indians,TH David,Tim David,RHB,RAM,Right,Pace,medium,7.0
4029,1,Mumbai Indians,6,TH David,2,18,B Kumar,1,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,2,Mumbai Indians,TH David,Tim David,RHB,RAM,Right,Pace,medium,7.0
4030,1,Mumbai Indians,3,C Green,3,18,B Kumar,1,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,1,Mumbai Indians,C Green,Cameron Green,RHB,RAM,Right,Pace,medium,1.0
4031,1,Mumbai Indians,6,TH David,4,18,B Kumar,1,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,1,Mumbai Indians,TH David,Tim David,RHB,RAM,Right,Pace,medium,7.0
4032,1,Mumbai Indians,3,C Green,5,18,B Kumar,0,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,1,Mumbai Indians,C Green,Cameron Green,RHB,RAM,Right,Pace,medium,1.0
4033,1,Mumbai Indians,6,TH David,0,19,T Natarajan,4,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,4,0,Mumbai Indians,TH David,Tim David,RHB,RAM,Right,Pace,medium,7.0
4034,1,Mumbai Indians,6,TH David,1,19,T Natarajan,1,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,4,Mumbai Indians,TH David,Tim David,RHB,RAM,Right,Pace,medium,7.0
4035,1,Mumbai Indians,3,C Green,2,19,T Natarajan,3,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,3,1,Mumbai Indians,C Green,Cameron Green,RHB,RAM,Right,Pace,medium,1.0
4036,1,Mumbai Indians,6,TH David,3,19,T Natarajan,4,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,4,3,Mumbai Indians,TH David,Tim David,RHB,RAM,Right,Pace,medium,7.0
4037,1,Mumbai Indians,6,TH David,4,19,T Natarajan,1,0,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,4,Mumbai Indians,TH David,Tim David,RHB,RAM,Right,Pace,medium,7.0
4038,1,Mumbai Indians,3,C Green,5,19,T Natarajan,1,1,,1,0,0,1,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,-1,1,Mumbai Indians,C Green,Cameron Green,RHB,RAM,Right,Pace,medium,1.0
4039,2,Sunrisers Hyderabad,1,HC Brook,0,0,Arjun Tendulkar,0,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,-1,Sunrisers Hyderabad,HC Brook,Harry Brook,RHB,RAM,Right,Pace,medium,
4040,2,Sunrisers Hyderabad,1,HC Brook,1,0,Arjun Tendulkar,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,0,Sunrisers Hyderabad,HC Brook,Harry Brook,RHB,RAM,Right,Pace,medium,
4041,2,Sunrisers Hyderabad,2,MA Agarwal,2,0,Arjun Tendulkar,0,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,1,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4042,2,Sunrisers Hyderabad,1,HC Brook,3,0,Arjun Tendulkar,4,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,4,0,Sunrisers Hyderabad,HC Brook,Harry Brook,RHB,RAM,Right,Pace,medium,
4043,2,Sunrisers Hyderabad,1,HC Brook,4,0,Arjun Tendulkar,0,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,4,Sunrisers Hyderabad,HC Brook,Harry Brook,RHB,RAM,Right,Pace,medium,
4044,2,Sunrisers Hyderabad,1,HC Brook,5,0,Arjun Tendulkar,0,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,0,Sunrisers Hyderabad,HC Brook,Harry Brook,RHB,RAM,Right,Pace,medium,
4045,2,Sunrisers Hyderabad,2,MA Agarwal,0,1,JP Behrendorff,0,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,0,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4046,2,Sunrisers Hyderabad,2,MA Agarwal,1,1,JP Behrendorff,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,0,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4047,2,Sunrisers Hyderabad,1,HC Brook,2,1,JP Behrendorff,4,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,4,1,Sunrisers Hyderabad,HC Brook,Harry Brook,RHB,RAM,Right,Pace,medium,
4048,2,Sunrisers Hyderabad,1,HC Brook,3,1,JP Behrendorff,0,1,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,-1,4,Sunrisers Hyderabad,HC Brook,Harry Brook,RHB,RAM,Right,Pace,medium,
4049,2,Sunrisers Hyderabad,3,RA Tripathi,4,1,JP Behrendorff,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,-1,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
4050,2,Sunrisers Hyderabad,2,MA Agarwal,5,1,JP Behrendorff,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,1,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4051,2,Sunrisers Hyderabad,2,MA Agarwal,0,2,Arjun Tendulkar,0,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,1,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4052,2,Sunrisers Hyderabad,2,MA Agarwal,1,2,Arjun Tendulkar,0,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,0,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4053,2,Sunrisers Hyderabad,2,MA Agarwal,2,2,Arjun Tendulkar,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,0,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4054,2,Sunrisers Hyderabad,3,RA Tripathi,3,2,Arjun Tendulkar,0,0,,0,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,1,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
4055,2,Sunrisers Hyderabad,3,RA Tripathi,4,2,Arjun Tendulkar,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,0,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
4056,2,Sunrisers Hyderabad,2,MA Agarwal,5,2,Arjun Tendulkar,0,0,,0,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,1,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4057,2,Sunrisers Hyderabad,2,MA Agarwal,6,2,Arjun Tendulkar,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,0,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4058,2,Sunrisers Hyderabad,3,RA Tripathi,7,2,Arjun Tendulkar,4,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,4,1,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
4059,2,Sunrisers Hyderabad,2,MA Agarwal,0,3,JP Behrendorff,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,4,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4060,2,Sunrisers Hyderabad,3,RA Tripathi,1,3,JP Behrendorff,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,1,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
4061,2,Sunrisers Hyderabad,2,MA Agarwal,2,3,JP Behrendorff,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,1,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4062,2,Sunrisers Hyderabad,3,RA Tripathi,3,3,JP Behrendorff,0,1,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,-1,1,Sunrisers Hyderabad,RA Tripathi,Rahul Tripathi,RHB,RAM,Right,Pace,medium,
4063,2,Sunrisers Hyderabad,4,AK Markram,4,3,JP Behrendorff,0,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,-1,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4064,2,Sunrisers Hyderabad,4,AK Markram,5,3,JP Behrendorff,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,0,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4065,2,Sunrisers Hyderabad,4,AK Markram,0,4,RP Meredith,0,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,1,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4066,2,Sunrisers Hyderabad,4,AK Markram,1,4,RP Meredith,0,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,0,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4067,2,Sunrisers Hyderabad,4,AK Markram,2,4,RP Meredith,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,0,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4068,2,Sunrisers Hyderabad,2,MA Agarwal,3,4,RP Meredith,6,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,6,1,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4069,2,Sunrisers Hyderabad,2,MA Agarwal,4,4,RP Meredith,0,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,6,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4070,2,Sunrisers Hyderabad,2,MA Agarwal,5,4,RP Meredith,2,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,2,0,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4071,2,Sunrisers Hyderabad,4,AK Markram,0,5,JP Behrendorff,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,2,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4072,2,Sunrisers Hyderabad,2,MA Agarwal,1,5,JP Behrendorff,4,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,4,1,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4073,2,Sunrisers Hyderabad,2,MA Agarwal,2,5,JP Behrendorff,0,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,4,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4074,2,Sunrisers Hyderabad,2,MA Agarwal,3,5,JP Behrendorff,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,0,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4075,2,Sunrisers Hyderabad,4,AK Markram,4,5,JP Behrendorff,0,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,1,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4076,2,Sunrisers Hyderabad,4,AK Markram,5,5,JP Behrendorff,1,0,,1,1,0,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,0,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4077,2,Sunrisers Hyderabad,4,AK Markram,0,6,HR Shokeen,1,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,1,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4078,2,Sunrisers Hyderabad,2,MA Agarwal,1,6,HR Shokeen,0,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,1,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4079,2,Sunrisers Hyderabad,2,MA Agarwal,2,6,HR Shokeen,2,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,2,0,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4080,2,Sunrisers Hyderabad,2,MA Agarwal,3,6,HR Shokeen,1,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,2,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4081,2,Sunrisers Hyderabad,4,AK Markram,4,6,HR Shokeen,6,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,6,1,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4082,2,Sunrisers Hyderabad,4,AK Markram,5,6,HR Shokeen,2,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,2,6,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4083,2,Sunrisers Hyderabad,2,MA Agarwal,0,7,PP Chawla,1,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,2,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4084,2,Sunrisers Hyderabad,4,AK Markram,1,7,PP Chawla,1,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,1,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4085,2,Sunrisers Hyderabad,2,MA Agarwal,2,7,PP Chawla,4,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,4,1,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4086,2,Sunrisers Hyderabad,2,MA Agarwal,3,7,PP Chawla,1,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,4,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4087,2,Sunrisers Hyderabad,4,AK Markram,4,7,PP Chawla,2,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,2,1,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4088,2,Sunrisers Hyderabad,4,AK Markram,5,7,PP Chawla,1,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,2,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4089,2,Sunrisers Hyderabad,4,AK Markram,0,8,C Green,4,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,4,1,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4090,2,Sunrisers Hyderabad,4,AK Markram,1,8,C Green,1,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,4,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4091,2,Sunrisers Hyderabad,2,MA Agarwal,2,8,C Green,0,0,,0,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,1,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4092,2,Sunrisers Hyderabad,2,MA Agarwal,3,8,C Green,1,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,0,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
4093,2,Sunrisers Hyderabad,4,AK Markram,4,8,C Green,0,1,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,-1,1,Sunrisers Hyderabad,AK Markram,Aiden Markram (c),RHB,RAO,Right,Spin,off-break,
4094,2,Sunrisers Hyderabad,5,Abhishek Sharma,5,8,C Green,1,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,1,-1,Sunrisers Hyderabad,Abhishek Sharma,Abhishek Sharma,LHB,LAO,Left,Spin,orthodox,
4095,2,Sunrisers Hyderabad,2,MA Agarwal,6,8,C Green,0,0,,1,0,1,0,Hyderabad,2023-04-18,2023,T20,25,Mumbai Indians vs Sunrisers Hyderabad,0,1,Sunrisers Hyderabad,MA Agarwal,Mayank Agarwal,RHB,,,,,
